"COMMENT_ID","AUTHOR","DATE","CONTENT","CLASS"
"z13butni2oehuf10e22nslhgcxydyv4cj","Joe Ybarra","2015-05-12T06:07:23.379000","Guys lmfaois going to have a reunion on June/27/15 at expo Idaho gardens there going 2 performe live and there&#39;s going 2 be a press conference after to answer questions about were there been its all live on my channel I got publishing rights subscribe to my channel to watch the whole thing if u don&#39;t believe me look it up hope to see all u true fans there and yes it&#39;s free ",1
"z13oxrgicuueitsig04cijfwpunexhgyd3k","FreddyLegends Songs","2015-05-11T20:43:01.326000","IIIIIIIIIII LOVE THIS SHAKE IT SONG OH SORRY EVERY SHAKE IT SONG I LIKE WATCH SUBSCRIBE AND NEVER UNLIKE BROOOOO!!!!!!!!!!! SHAKE IT UP",1
"z12hv1bh4sidiji2m22mcpxxunqoyjfpz04","Ashton Larsen","2015-05-11T03:48:24.272000","Check out this playlist on YouTube:m",1
"z13zgnsz3qnac3xp204ci1kzyveqyfkz12o","Christy Bautista","2015-05-09T22:59:57.737000","Check out this video on YouTube:",1
"z12sj5z4axu0zfuej22ccbexhuvcizgmj","dan reyes","2015-05-09T13:49:23.857000","Check out this video on YouTube:",1
"z13xi3opxyetwjgct221hrwzgpaxfttwk04","zonZi","2015-05-09T13:09:17.453000","Who&#39;s watching in 2015 Subscribe for me !",1
"z12at1g5dtmlf5ui304chtvhknbfcbiylqc0k","SHANE MINECRAFT","2015-05-09T01:25:16.018000","Come subscribe",1
"z13aud2q2nvduhzm522ohj5hxqudizs4p04","Patrik Gybka","2015-05-05T09:32:04.687000","SUBSCRIBE MY CHANNEL PLEASE LOL PRO PLAYS)",1
"z13vu1mhmw3jzv5zr04cf5rr2xvdzxw4dcc","jenrry garcia","2015-05-04T17:13:41.103000","Check out this video on YouTube:",1
"z12kxfdagp2hubhd122ddnaz3z2iupfw404","Renee Colley","2015-05-04T07:22:53.416000","Check out this video on YouTube:",1
"z13md5uabuyschuvr22rx3fybuzczpdai04","Ori Yonay (EatDaPoison)","2015-05-04T02:32:37.593000","I just wanna see how many people like this comment. I&#39;ll give it a month or so :)",1
"z13wyl5pgmjgvj1rr04cfxfpjz22yfbwly00k","Malvin Baez","2015-05-03T01:39:03.193000","PLEASE DON&#39;T LIKE THIS COMMENT IF YOU ARE WATCHING IN 2015!!!!!!!!!!!",1
"z12lj5vp4umotnlo004cg5fhpz2svlkaeyg0k","mariela guzman","2015-05-02T03:56:24.560000","Check out this video on YouTube:",1
"z12kil5h2ujlyzgnc23qtzqyokqrc3301","Sinaloence LiveUniverseI","2015-04-29T03:58:06.452000","I like This Comment and do not kill :P",1
"z12twdioonizgpvdv22zwv1i1njct3hhc04","July Baby","2015-04-28T10:24:07.401000","Check out this video on YouTube:",1
"z12gwxpqcqnoev1ow04cdvbwvla3xnuhs1g","NerdyQueen〈3","2015-04-28T01:07:30.541000","Check out this playlist on YouTube:",1
"z12lgxdibmu3vd0tt23nh3k4gkathp1mj","Nana Diaz","2015-04-26T20:44:52.830000","Check out this video on YouTube:",1
"z12iix3puuj5wxufw23fzrnybxqdy3v4s04","Josh Snow","2015-04-25T00:37:34.423000","Check out this video on YouTube:",1
"z12gf55w4pr0ibswj04cfzyb4my1zbnjsps0k","Andrea Incollingo","2015-04-21T14:52:10.879000","Check out this video on YouTube:",1
"z13phzg4gtbxtdo1o225ivwglz2wyf3vm","Sadie Pratt","2015-04-19T20:48:32.564000","Check out this video on YouTube:fb i",1
"z12ejj24lzmnwd5ex231czmjbmestruas04","HAGER KOTRY","2015-04-19T08:21:52.071000","ALL SCHOOL DROP OUTS I KNEW AS FRIENDS BEFORE THEY DECIDED TO DROP SCHOOL THINK THERE IS NO NEED FOR AN ID CARD OR A CERTIFICATION TO PROVE YOU ARE AN EDUCATED CLEAN IN CRIMINAL RECORD TALENTED PERSON TO WORK IN ANY ENTERTAINMENT FIELD WORLDWIDE. THEY THINK THEY COULD BE RICH ENTERTAINERS BY CONSOLIDATING WITH ACTORS / ACTRESSES AS WELL AS SINGERS FOR A SHARE OF PROFIT(S).",1
"z13tfboihurwxtvh404citxyhomhjp5jqbc","jefflynnejp","2015-04-18T22:02:00.446000","Check out this video on YouTube: ",1
"z12edviawnfadzi0q221cl3gutv1utvty","devon smith","2015-04-18T16:15:24.463000","Check out this video on YouTube:",1
"z12ssnxafveqfp2jj04chjxgxsf5d1pqxio","Trong Tan Trung Tran","2015-04-18T14:27:02.046000","Check out this video on YouTube:",1
"z12tdhsicp3qubmdx23mehm5ipjnvdoyc04","‫הילה שוהם‬‎","2015-04-17T15:50:59.010000","Check out this playlist on YouTube:",1
"z12khbui5mqzd1wpg04cczdbnsuyep5bubo","Wendy Artiles","2015-04-16T00:20:37.792000","Check out this video on YouTube:",1
"z13jgzngmnuhgze0e22ywxrjzqvltz4ay04","Claudia Guerra","2015-04-15T15:37:01.799000","Check out this playlist on YouTube:",1
"z12hsxrbio20xj1x504cfrsylnzmwlcx4i0","Wayne Jackson","2015-04-15T11:00:09.313000","Check out this video on YouTube:",1
"z13fux1zyqaeudaor04cfrsylnzmwlcx4i0","Wayne Jackson","2015-04-15T10:59:35.339000","Check out this video on YouTube:",1
"z13kxv452pm1cjgx104civvjyknfvd1jh5w","Monica Parker","2015-04-14T01:39:41.391000","Check out this video on YouTube:",1
"z12gctfjtpq4ybcdx23sshorsxrsx3ave","Victor Gamer","2015-04-13T02:00:20.152000","View 851.247.920Best youtube VideoIf Subscribe to My Channel please!Thank you! &lt;3Melhor Vdeo do youtubeSe Inscreva no Meu canal por favor!Obrigado! &lt;3Mejor Video youtubeSi suscriba a mi canal por favor!Gracias! &lt;3Meilleur vido youtubeSi vous abonner  Ma Chane se il vous plat!Merci! &lt;3",1
"z13ce33rgrihh5vzz04ch3oqllbsh1u4nkg0k","Jahmir Roberts","2015-04-12T17:00:09.472000","We can have a party next share",1
"z12idnt4plzphv3jx04cd5jxoqjkzfxxsf0","THE AMAZING MOVIE MAKING NAD GAMING TOM BURKE","2015-04-11T20:32:48.515000","Lol check out my chanell and subscribe please i want 5000 subs thats it im nearly their now",1
"z120g3vajzzyvndvs23xdzh41ufmy3lvj","Kiarna Burke","2015-04-11T08:36:04.370000","Check out this video on YouTube:",1
"z123sbbrgryqhfwgi04cjpbxokbdifsibhw","Kiarna Burke","2015-04-11T08:36:04.034000","Check out this video on YouTube:",1
"z12gf3oyjry1wjdsq22rtlhgcp2tsfxb204","AryaDewa Gaming","2015-04-10T17:33:31.099000","SUBSCRIBE me. if you do that leave your name so i can subs back ",1
"z13ly1xqgu2isv5vg23cdl5g3tuyu11gy04","Tammy Floyd","2015-04-09T06:07:26.158000","Check out this video on YouTube:",1
"z12eh5pohzi0fzmab04cdt3qclauvh0j2yg0k","Ognjen Videos","2015-04-08T21:11:31.085000","Please subscribe to my channel!Thanks!",1
"z12hif0a3nj0vlkxj04cif1wcpuxvf0gpno0k","Hazetrix (EHazardStudio)","2015-04-08T00:09:33.033000","hey guys im 17 years old remixer and producer and i want you guys to help me checking my videos i am sure you will love those music if you love them then subscribe so you will know more about me:)",1
"z12ourggdn2gzzqoz04cgfno3un3ufjr0h0","Metroshuffle","2015-04-06T10:15:16.804000","Check out Melbourne shuffle, everybody!",1
"z13pshr4npe2uphcd23ueb35eq3tfv3ta","Reynad Gamer","2015-04-04T06:11:32.255000","Subscribe My Channel",1
"z12nippylqvqshgqb04cdbgywx3kcxhgfug0k","Captain Liverpool","2015-03-31T13:56:40.139000","please suscribe i am bored of 5 subscribers try to get it to 20!",1
"z13ajr3ainzmg1lnd23gwt2phxmcsfbbu04","Dloga2","2015-03-31T03:01:14.438000","Subscribe if you are watching in 2015",1
"z132t3fhixrdghdhu04ciz2i4ovhezcgnrc0k","Law Halkett","2015-03-29T07:12:48.792000","Check out this video on YouTube:      ",1
"z124cfkz5v34vrp4y04cerpiwpmxthywlhw","VidéoRiveaux","2015-03-28T14:03:55.093000","Hey ! Subscribe to mefor the peace in the world ! ",1
"z13hwtvwqqqutf3wy04ci3abiyequ5iydgc","Maria Maldonado","2015-03-26T19:09:38.242000","Check out this playlist on YouTube:a",1
"z12istbx2lzbszmom04cfbgixnbrsbgai0s","Candyman 1000","2015-03-23T23:38:12.539000","Check out this video on YouTube:",1
"z12nglcrcmv3u5ijj04cjbup0tatvhozsu00k","lacy mclean","2015-03-23T01:01:36.343000","Check out this playlist on YouTube:",1
"z13icxbwzk35jzx5t04cezey0rnptrsxzdg","CHM Guitar™","2015-03-22T15:10:43.815000","Like this comment for no reason",1
"z125zdpzksrzyt10m232x1cpcobdjduoo04","Pj Jessie","2015-03-22T01:04:09.486000","Omg can this be the first video on YouTube to hit 1 billion views like this comment of you agree.",1
"z13eglu51lmgxbhj304cfh2ifo3phfqwa3k","Maximus Decimus Meridius","2015-03-21T19:57:26.765000"," Please help me get 100 subscribers by the end of the night. Thx",1
"z134tnezjunhvxqq504cfpcr2qajwj0gbo40k","조윤기","2015-03-21T18:25:05.665000","like this comment if you&#39;re watching this video when big bang happenedi do",1
"z135txtbpqrgsn0hn04ch115apamjrurr2k","Champagne Pedro","2015-03-21T14:18:39.798000","Check out this playlist on YouTube:",1
"z13vc3dz5ofug1ozy04cddlzptumwhyodhs","Carren Mangali","2015-03-21T07:01:04.171000","Check out this playlist on YouTube:",1
"z13ecbgzonmri3yjj04cj14ooragi1ij450","Kingphillip9","2015-03-20T22:24:23.394000","/\/   \/ (o)  \/       \/__  \      YOU HAVE BEEN SPOOKED BY THE SPOOKINATI  SHARE THIS TO 666 PEOPLE TO BE UNSPOOKED",1
"z12cfli4lrqld3nde22lujqpgtephxu5a04","Courtney Foama","2015-03-20T21:33:44.707000","like this comment if your watching in 2015 or 2016",1
"z13dxnsrvvfiu5ipf04cfxpowt3swh2oi34","Emily Horposniac","2015-03-19T10:33:00.987000","Help me get 10000000 subscribers by tomorrow!(Joking don&#39;t get butt hurt)  ",1
"z12kz3koilrlvlkkb23kfvypoofnejk1t","Dylan McGuire","2015-03-19T00:45:07.797000","Check out this video on YouTube:",1
"z12ggrma3oj2e5fl022dcrephr3ejhxfw","Alfred zipagan","2015-03-16T01:01:51.652000","like this comment if ur watching this on 2015",1
"z12ofhliokunzd4y504cdxjymr2xyr3azhg","Hamza Hamza","2015-03-15T14:03:27.801000","Check out this video on YouTube:",1
"z13eulmg4uqsitk4a04cfjxzhpiqj3pycrg0k","Villads Hallundbæk","2015-03-14T16:16:22.607000","like this comment please",1
"z13ef3oyslrmdjka204cdngjlvqpibvglr40k","Pedro Lombillo","2015-03-13T00:27:41.285000","Check out this playlist on YouTube:",1
"z12jdpyjcompvrtsn224x1wottiqzb0xd04","Serbian Boy","2015-03-11T18:36:40.423000","LIKE AND SUBSCRIBE",1
"z12nexwg5uj0zr2ph04cjbjgskioe1fzsug0k","GrayGRW","2015-03-11T05:26:51.968000","Like this comment if you are watching on a phone",1
"z124vlmbks2nybpou04cfv4i3vawebsxeic","TA Stealth","2015-03-11T01:25:46.234000","Cool Video LMFAOVEVO! You should check out my shuffling videos on my channel when you get the chance. It&#39;s much appreciated. Cheers! #EveryDayImVaping ;-)",1
"z13oc5zxxx2tynzdd23mtn1x2ujzct3kf","Peter Sadek","2015-03-09T18:44:22.184000","Check out this playlist on YouTube:",1
"z12hvvki4xite3sjl04cfp34wxy0fr0qjgs","latisha garcia","2015-03-09T00:33:08.463000","Check out this playlist on YouTube: I tried",1
"z13si3qrjn3ae1m0s235g5wpgqqmfpgee","JS Scott","2015-03-08T21:27:05.377000","subscribe to +SuperMarioLogan if you thot the robot dudes r epic and awsome",1
"z132wbtj1qazyhruq235g5wpgqqmfpgee","JS Scott","2015-03-08T21:22:08.901000","if watching in 2015 subscribe to +SuperMarioLogan",1
"z12lxpco5rekcfhem23zgptr3lijs3njg04","Marcus Wilkes","2015-03-05T10:52:51.062000","Check out this playlist on YouTube:",1
"z13jg1hq5nbadhifc224jptibp2hc511n","JuniorVlogz","2015-03-03T21:02:26.389000","Like this comment if you still jam out to this song after 4 years ",1
"z12jgfripnqmhdq4i04cd144fxzudh5rngw","Олег Хижняк","2015-03-03T20:32:54.736000","subscribe",1
"z13gdhroxseayvg3d23lglzztnzzylcbp04","Amber Wentworth","2015-03-01T16:53:54.318000","Check out this video on YouTube:",1
"z132ep1gxunohv3as04cgjsomlfhtnc5pwo0k","Jephone Cañas","2015-03-01T11:29:19.167000","this video has 800+m viewsand the channel got 3m subscribers",1
"z120i3krmo2bjrai104ceheoqtn0ur0wpuo0k","Aye Thiri Paing","2015-03-01T05:13:01.606000","Check out this video on YouTube:",1
"z13ajrlbklm5jlxxt04cjx2rktq0y1kxmy40k","santi1525 deadzone","2015-03-01T01:10:37.298000","subscribe to my chanell",1
"z13yy52qimylh3vbe04cjx2rktq0y1kxmy40k","santi1525 deadzone","2015-03-01T01:10:10.980000","los invito a subscribirse a mi canal",1
"z13pdv1rptqbuxe1123kdzpaozbcgtr1z","Johanna Sarmiento","2015-02-28T22:00:56.179000","Check out this video on YouTube:",1
"z13ss53p4unscfngi04cjdhornvlz51zfak","allen webb","2015-02-28T21:01:42.150000","Check out this playlist on YouTube:",1
"z13uvdwgrxetgfm0522tzr44tliyuvcgy04","Kawiana Lewis","2015-02-27T02:20:40.987000","Check out this video on YouTube:opponents mm --[=====++",1
"z13wwxhgmr2ocvbks22mdpdwdu3lz3mze04","Jarelys Mellado","2015-02-23T00:37:24.817000","Check out this video on YouTube:",1
"z134vn15sxiwyfzhv04ch3no3zj2sdsqqw40k","Sid","2015-02-21T06:19:03.549000","At 500 subscribers i&#39;m sky diving help me reach my goal &lt;3Trust me, i&#39;m a doctor. :)",1
"z12wsvobapnaetddg23ge12bkmrcy3bnf","Hamad Alhashash","2015-02-21T06:12:04.347000","Check out this video on YouTube:",1
"z122vlk54r21gd3mr224yvqbouiejbqen","Pablo Cantellano","2015-02-20T16:23:25.378000","Check out this video on YouTube:",1
"z12syxex2mmuzbubp04chlrhcvrnsvx4urw0k","Lotoya Bolan","2015-02-20T01:54:39.930000","Check out this video on YouTube:",1
"z13kersqlnzmxnhqo04chlrhcvrnsvx4urw0k","Lotoya Bolan","2015-02-20T01:53:33.412000","Check out this playlist on YouTube:",1
"z13hcfwhxwazujhxc04cc5m5wk2vsxd5sxk0k","Fernando Luis Vega martinez","2015-02-20T01:30:11.826000","Check out this playlist on YouTube:",1
"z13atpsx4ojrh3ze323nfbz4fzztjbik3","alanluna3","2015-02-18T17:45:43.182000","Check out this video on YouTube:",1
"z12fibbiprvywrlum233gno4mwr0dzxp404","‫جوجو جوجو‬‎","2015-02-17T04:25:01.940000","https://m.freemyapps.com/share/url/505b0232",1
"z13dehi4opigjlccv22zijqwwt3svpoag04","michael orton","2015-02-16T16:21:37.901000","Check out this video on YouTube:",1
"z13fd5trkvvmublwk04cidcahpuhud1xghk","Vitaly Denisovs","2015-02-15T21:19:55.060000","Need money ? check my channel and subscribe,soon will post how to get it )",1
"z13kyvhzivqmhjq1w220jnaxquu3grwkt","PatrickMcCrowell","2015-02-12T02:30:08.801000","Check out this playlist on YouTube:",1
"z13lxrgzqoawwzojz04cdl44yojcgnpjocg","Happy Panda","2015-02-12T01:14:44.306000","Like this comment for no reason.",1
"z132cvvy1ob3ht2er23dundqdtertjmlg","TheLjc808","2015-02-10T19:48:56.558000","Youtube comments in a nut shell:.First.301 club.Skip to 3:57 and close your eyes.Advertisements.like this comment for no reason.Christianity arguements.Other religious arguements.Console wars.#PCMASTERACE.Trolls.&quot;How is there 1 million views on the this video if theres online 10 people on earth/.Complaints.Pewdiepie fangirls.Minecraft scrubs./r/MontageParodiesAND ANY OTHER SHIT!!",1
"z12fsvio0mf5dxyhb04cg3qahnydxbcbi3s","Adyel Rodriguez","2015-02-10T07:33:49.035000","Check out this playlist on YouTube:",1
"z12expkpjuvlf1b0q23rcjwhlum4s5xym04","Victoria Morales","2015-02-08T05:34:28.216000","Check out this video on YouTube:",1
"z13yu34jayugzjn0q231elsrimbpyjmrp04","George Smith","2015-02-05T01:47:19.970000","Please become my first subscriber. Thank you.",1
"z13qfdrbsxfawpbzz04cclnxskurjhjwgas","Filthy BarDown","2015-02-04T11:47:27.653000","Can i get views and subscribers for no reason? ",1
"z13ugjjpwnvisp5l0221x1o5ovvocj1ox04","Helperitza","2015-02-04T10:23:50.394000","Check out this video on YouTube:",1
"z13df3vz5urkir1eh22zcf3xhvqmi5j0f","jose delacruz","2015-02-03T21:44:11.740000","Check out this video on YouTube:",1
"z12fgphykwn0vb2du23ftzmjulq0z1olv","алексей алгаев","2015-02-01T15:51:59.518000","Hello from Russia comes to the channel subscribe",1
"z13bcvcqts3bwtl3g223shlrvqe1wdtmg","KingLoTheDancer","2015-02-01T05:48:32.623000","Check out my dance videos!! You won&#39;t be disappointed!! #KingLoTheDancer",1
"z12duvyaxqmrstxs3223jdjjrsb0wllzn04","Vivid Phantasm","2015-01-31T23:42:34.531000","Men stop being naive idiots believing in love and believing that women actually respect you. Want a more fulfilling drama fee life? Check out MGTOW. There are many channels here on YouTube that you can chose from which will give you all the information needed. (Caution: Not for men who enjoy being disposable providers of utility)",1
"z124jvbxusjnsn2oi04cidm5hqmoftu4ovg0k","XxNorwegianELITEGaming xX","2015-01-31T20:56:05.396000","pleas subscribe on me for ps4 games video______________________________if you have som tips so contact me on kik or skype______________________________Kik: pander26Skype: sander.nicolaysen2______________________pleas subscribe on me and Kashoo Gaming",1
"z12isnmj3wuovj4tt22stv0x1kblzls1w","Sandy Torres","2015-01-30T16:48:13.985000","Check out this playlist on YouTube:",1
"z12psnvzpybbshnrc04citbzwpfmfnb5jws0k","ann anne","2015-01-28T16:29:16.993000","Check out this video on YouTube:",1
"z12cvbyjjmuwvxivx223tpujulrwwdt5j04","ampai gmuer","2015-01-27T13:23:56.061000","Check out this playlist on YouTube:",1
"z13ijz1zetarj31dk22nfl0qvyneyxn0l","sahir omran","2015-01-27T09:43:48.741000","Check out this video on YouTube:",1
"z13rdxlhnrukflfe3225hbpxxneuhjrr104","Mizz swagger","2015-01-27T01:53:24.950000","NOW THAT I HAVE YOUR ATTENTION!!! SUBSCRIBE TO MY CHANNEL!!!GRACIAS!",1
"z13iwdr5vwrasfbhp04ccj2wqmi4inawgms0k","Eric Carbajal","2015-01-26T18:27:00.309000","Check out this video on YouTube:",1
"z13cedgolkfvw3xey22kcnzrfm3egjj0z","Rafael Diaz Jr","2015-01-25T20:57:46.039000","Check out this video on YouTube:",1
"z12ezvvihrjeerscl22kcnzrfm3egjj0z","Rafael Diaz Jr","2015-01-25T20:56:06.533000","Check out this video on YouTube:",1
"z12rjlojyufktna4n04cijvxgwb2gx4ouac","James Wolf","2015-01-23T21:44:55.558000","Check out this video on YouTube:",1
"z13sjj4onknyfdcys04ccncpzrajjzka3kc0k","Ioan Meruta","2015-01-22T23:31:42.316000","https://m.freemyapps.com/share/url/10b35481",1
"z12pyzwiourgc1t2f22wzj5xuoeqvxdp104","Ruben Aviles","2015-01-22T02:08:41.056000","Check out this video on YouTube:",1
"z13wyfhopsvthjlio04cfxkawnbou1ogbdw","monique graham","2015-01-20T19:21:30.191000","Check out this playlist on YouTube:a",1
"z12hixnzcv2svl5w004cclnglvncdrrw0qs0k","sarah-ann erasmus","2015-01-20T15:02:17.552000","Check out this video on YouTube:",1
"z132e5zqwlbmjrich234epwa2kiwehdmd","Priscilla Sipinga","2015-01-19T05:53:12.118000","Check out this playlist on YouTube:hbbhhhgh",1
"z12zw32jkmqxc1eba04chv2renb2gnaxiww0k","Lindsay Reynolds","2015-01-19T00:40:40.097000","Check out this playlist on YouTube:",1
"z13my12oyyrxdzfj204chp5pnryfe11wrbk","SuperPanic3","2015-01-17T20:26:39.026000","LIKE AND SUBSCRIB IF YOU WATCH IN 2015 ;)",1
"z13mhniosvv4hxn5d04cjpf4wobwwdpgjw40k","chuvi cc1800","2015-01-15T23:43:37.589000","Check out this video on YouTube:",1
"z12pvpi4qyvqz3cez23ugbyz3sbxhfhqk04","Marie Joof","2015-01-13T17:35:36.999000","Check out this video on YouTube:hjalp",1
"z12lipxpunj5d1okw22bip4gvnbswlzhx04","‫غاردينا خالد‬‎","2015-01-12T06:06:06.398000","Check out this video on YouTube:",1
"z12ljdl4bxywxz2mu22ptrdoss2se1jvd","Heath D","2015-01-11T03:51:21.565000","Check out this video on YouTube:",1
"z13dxxabcp3ggby5y04cilbz0ojlyprwt1g","‫مريم الهندي‬‎","2015-01-10T22:00:57.333000","Check out this video on YouTube:",1
"z12bvjiqdvbrfzk1s23odzs53wjphzacf","‫مريم الهندي‬‎","2015-01-10T22:00:55.762000","Check out this video on YouTube:",1
"z13jzn1hvk35dxxzu04cj5lqmzv2thoquag","Sophie Flores","2015-01-10T18:17:21.145000","Check out this video on YouTube:",1
"z13xgdojpwbbu54ta233yvar1t3jszxvt","rbsully","2015-01-09T03:44:56.996000","Check out this video on YouTube:",1
"z12rvtogemvtv3xnq23zc3erxsfui52ht04","jessie J","2015-01-08T16:16:52.163000","Check out this video on YouTube:Qq",1
"z12zu1eg2s2pfpfud23hj1ejcreptjntw","Anne Marie Chavez","2015-01-06T05:53:18.140000","Check out this video on YouTube:",1
"z12ohnbxzqihgdywx04cdnkxpkzxfd5ie20","BMB Beats","2015-01-05T21:33:38.426000","http://www.gofundme.com/Helpmypitbull Can you please donate to help my pitbull PLEASE!!! I just need 50 dollars to take it to the vet!!!",1
"z12kvdhbglbuyzmrh04cjzbronnafhhqayw0k","stupittmoran","2015-01-04T15:42:24.811000","Check out this video on YouTube:",1
"z13le5mr1li0h1hbw04chliisqacyxpht0s","Gu Sw","2015-01-03T19:28:51.794000","Check out this video on YouTube:",1
"z125tbogfxjjivxv523vwpkyaznetaic","On the Positive","2015-01-01T21:16:37.765000","Dear friends please subscribe to my channel I will be very glad to see You virucide ;-)",1
"z12gtjlifwmqjxjrg04cj5ggpufsdvrhhks0k","Darleen Tran","2015-01-01T04:41:31.104000","Check out this video on YouTube:",1
"z122vp4rxpv4ejfaf04cilzwykrhd1eqkms0k","Anna Louise Puzon","2014-12-26T12:21:05.108000","Check out this video on YouTube:",1
"z13uu5dyinf2yplb504civzz5obby5baucg","Simply Terrell","2014-12-26T11:17:56.976000","Subscribe to my channel Tweet &amp; Follow me on twitter //therealterrell_ And I will follow you back ",1
"z13vehm4enr5zbohl04chhjoixzes32rvjw","Desert Loner","2014-12-25T19:52:25.333000","want a sub? tell me about your channel and i will subscribe (with a couple exceptions)",1
"z12xevzwtyyftlhma22qdp4ocljizpouh","Beatriz A York","2014-12-25T19:20:32.982000","Check out this playlist on YouTube:",1
"z13ue5b4sw25i3s4g04cg3grnmmue33bysg0k","Cora Whatley","2014-12-23T01:50:41.928000","Subscribe I&#39;ll subscribe back",1
"z13pvzzwyr2nhfn1y22btbtgjpmfw1ggn04","Shanu Dias","2014-12-22T11:51:16.881000","Check out this playlist on YouTube:",1
"z12shxbbulncyx43n23psbzohvumz1nib04","Will Smith","2014-12-22T04:56:24.257000","Check out this playlist on YouTube:pl",1
"z12cjj2qyo34i3ga204ci3hatn3vhlcoxkw0k","Aaa Bbb","2014-12-21T06:07:48.379000","Check out this video on YouTube:",1
"z123ed2yctjnj1db204cczmorvvjsdgyevo0k","orcou","2014-12-20T05:03:42.146000","Check out this video on YouTube:",1
"z12ni35onpvyvro4g04cd3jihoyrdbuxh3s","Ari Kip","2014-12-19T17:00:34.759000","Check out this video on YouTube:",1
"z125etvpxve3yvow004cd3bzmqfkfxohvgk","Kassidy Norris","2014-12-18T22:33:26.485000","Check out this video on YouTube:lo",1
"z12eyz2r5pyecvutk22ktrfyllf0w3jxc04","Janja Kmetič","2014-12-17T15:37:12.685000","Check out this video on YouTube",1
"z13khxlwczzei1ymm22pv5bphlmuzrzac04","AUSENCIO garrido","2014-12-17T02:33:31.397000","Check out this video on YouTube:",1
"z13by3wrfuykidc2z23vux3iesumfjfml","Jesse Basurto","2014-12-12T08:50:18.674000","Check out this video on YouTube: I ",1
"z13auvkhpurljfgfr23dzvgonsz5sncv5","Ben Smith","2014-12-10T16:53:09.604000","Check out this video on YouTube:",1
"z12zurhazmyqyvn4u04cfdurxvzlyzdi4k00k","Tyler Jackson","2014-12-10T16:28:43.637000","subscribe to my channel yo - DJ Feelz",1
"z13wvz54kv3ow3dct233jb5ptof2d10se","Edgar's Finest","2014-12-09T05:35:45.812000","Hey guys subscribe to my chanel and i will subscribe back and like all your vids :)",1
"z12yyhzw0peixhqvq22efdjgvxeiuz4s1","LegacyStarz OS","2014-12-07T06:40:55.233000","Check out this video on YouTube:",1
"z12cz3t4ekahf3kfo23if1spxv3wd3zco","caitlyn keffer","2014-12-06T19:45:01.381000","Check out this video on YouTube:",1
"z13hxfdrqom5clnaa04cgx5hkpqjexhh3wk0k","DERRICK HANFORD","2014-12-05T22:52:29.316000","White people are going extinct for more information subscribe to my channel or search for videos on &quot;white genocide&quot;  thank you",1
"z13bipqrryirzp2sx224srirayqyhrdr104","omar tellez","2014-12-05T03:58:16.030000","Check out this video on YouTube:",1
"z13txnfjov2tgle5z04cfd4jlyflx52ysbk","tchangkou","2014-12-04T01:31:02.296000","Check out this video on YouTube:",1
"z12vevn4xzbmstvui23mi5ki2lnfu14pp04","Tan Jia Min","2014-11-29T05:53:19.584000","Check out this video on YouTube:..",1
"z12fy55oxki3u1ryi04cjprhawawcvkzivo0k","GORHD/TV Studio","2014-11-25T16:15:50.566000","subscribers please`",1
"z12pfhgg3vrnuhme122ixxdx5zyyit5ac04","Jaymes Michie","2014-11-11T18:01:00.198000","Yo like what up this song is fricking beast anywon herd the see mee rollin or I woke up in a new Buggti check out nuketown rap I was shooting in it see my nice quick scoping things training for faze adoult freind sang I was at my freinds house doing it we just had the rap going and we were doing fun things ",1
"z12jzdjxvvmxz3ymb23fwhyg4ub0xdju2","craftygirl20141","2014-11-10T19:46:03.336000","hi everyone this is cool check out sexy and i know it",1
"z13mgtcxivevf3thn04cdvty0sqzuteqpys0k","Sean B","2014-11-10T07:35:42.081000","Check out our app to solve all your party/drunk problems!https://play.google.com/store/apps/details?id=vn.ibit.AppLocker&amp;hl=en",1
"z13eszqb3vejd3il423aslfyqnrzh5kto","Malyka Mason","2014-11-09T13:59:14.102000","Check out this video on YouTube:it is a old track but it still bad",1
"z13jxrajxkydifipt04cjtvboqfhelloucs","Alex Despotovic","2014-11-08T05:52:20.157000","Check out my youtube channel for cool beatboxing (:",1
"z130eftalyfoy1rga04cdh1jtovuvvpofkg0k","2010shevy","2014-11-06T01:23:03.262000","Check out this video on YouTube:",1
"z131x1cimrnfuz2zs04ci5gqvqemyb2jsp00k","OFFICIAL LEXIS","2014-11-04T20:26:48.030000","Hi everyone! Do you like music? Then why not check out my music channel. The LEXIS band will be uploading their own songs and covers soon so don&#39;t miss out. Please SUBSCRIBE too asit does help us out a lot. Just takes one click. -&gt;",1
